"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"28.10.2010","70.320","70.573","71.263","70.234","2,23M","-0,35%"
"27.10.2010","70.569","70.735","70.844","70.059","2,20M","-0,24%"
"26.10.2010","70.740","69.582","70.834","69.055","2,58M","1,67%"
"25.10.2010","69.580","69.536","70.231","69.451","3,84M","0,07%"
"22.10.2010","69.530","69.658","70.312","68.847","2,42M","-0,18%"
"21.10.2010","69.652","70.406","70.958","68.952","2,59M","-1,07%"
"20.10.2010","70.405","69.863","70.720","69.814","2,41M","0,77%"
"19.10.2010","69.864","71.735","71.735","69.628","2,50M","-2,61%"
"18.10.2010","71.736","71.830","71.884","71.341","2,11M","-0,13%"
"15.10.2010","71.830","71.699","72.140","71.351","2,02M","0,19%"
"14.10.2010","71.692","71.676","71.961","71.264","2,63M","0,02%"
"13.10.2010","71.675","70.950","71.995","70.950","2,98M","1,03%"
"11.10.2010","70.946","70.810","71.111","70.810","1,17M","0,19%"
"08.10.2010","70.809","69.921","70.828","69.698","2,14M","1,27%"
"07.10.2010","69.918","70.545","70.739","69.314","2,59M","-0,88%"
"06.10.2010","70.541","71.284","71.290","70.343","2,78M","-1,04%"
"05.10.2010","71.283","70.390","71.285","70.390","2,71M","1,28%"
"04.10.2010","70.385","70.230","70.551","70.089","1,88M","0,22%"
"01.10.2010","70.229","69.438","70.243","69.228","2,45M","1,15%"
"30.09.2010","69.430","69.230","69.737","68.924","2,47M","0,29%"
"29.09.2010","69.228","69.225","69.420","68.958","3,07M","0,00%"
"28.09.2010","69.228","68.817","69.431","68.455","1,85M","0,60%"
"27.09.2010","68.816","68.197","68.926","68.011","2,14M","0,91%"
"24.09.2010","68.196","68.800","69.571","68.021","3,44M","-0,87%"
"23.09.2010","68.794","68.321","69.601","67.892","3,31M","0,69%"
"22.09.2010","68.325","67.711","68.549","67.346","2,50M","0,89%"
"21.09.2010","67.719","68.189","68.255","67.528","1,73M","-0,69%"
"20.09.2010","68.190","67.087","68.241","67.009","1,78M","1,64%"
"17.09.2010","67.089","67.665","67.773","66.993","1,63M","-0,85%"
"16.09.2010","67.663","68.103","68.103","67.507","1,46M","-0,65%"
"15.09.2010","68.107","67.690","68.107","67.119","2,23M","0,61%"
"14.09.2010","67.692","68.030","68.093","67.561","2,59M","-0,50%"
"13.09.2010","68.031","66.807","68.142","66.807","2,14M","1,83%"
"10.09.2010","66.807","66.622","66.920","66.459","1,56M","0,27%"
"09.09.2010","66.624","66.411","66.807","66.353","1,44M","0,33%"
"08.09.2010","66.407","66.739","66.739","66.101","1,72M","-0,51%"
"06.09.2010","66.747","66.679","66.949","66.380","651,48K","0,10%"
"03.09.2010","66.679","66.812","67.673","66.541","2,02M","-0,19%"
"02.09.2010","66.808","67.073","67.168","66.405","1,60M","-0,39%"
"01.09.2010","67.073","65.154","67.073","65.154","2,51M","2,96%"
"31.08.2010","65.145","64.262","65.182","64.202","3,28M","1,38%"
"30.08.2010","64.261","65.585","65.585","64.255","1,29M","-2,02%"
"27.08.2010","65.585","63.875","65.589","63.848","1,76M","2,69%"
"26.08.2010","63.867","64.802","65.271","63.804","1,77M","-1,44%"
"25.08.2010","64.803","65.156","65.156","64.164","1,75M","-0,54%"
"24.08.2010","65.156","65.946","65.946","65.013","1,60M","-1,25%"
"23.08.2010","65.982","66.678","67.175","65.982","1,38M","-1,04%"
"20.08.2010","66.677","66.892","66.892","66.337","1,41M","-0,31%"
"19.08.2010","66.887","67.641","67.713","66.824","1,92M","-1,11%"
"18.08.2010","67.638","67.584","67.745","67.006","2,37M","0,08%"
"17.08.2010","67.584","66.702","67.666","66.702","1,75M","1,32%"
"16.08.2010","66.702","66.260","66.868","66.187","1,39M","0,66%"
"13.08.2010","66.264","65.964","66.590","65.921","1,84M","0,45%"
"12.08.2010","65.966","65.788","66.027","65.257","1,55M","0,27%"
"11.08.2010","65.790","67.217","67.217","65.690","1,73M","-2,13%"
"10.08.2010","67.223","67.836","67.836","66.946","1,63M","-0,94%"
"09.08.2010","67.862","68.096","68.513","67.749","1,25M","-0,34%"
"06.08.2010","68.095","68.416","68.509","67.686","1,51M","-0,46%"
"05.08.2010","68.412","68.271","68.471","68.002","1,61M","0,20%"
"04.08.2010","68.272","67.996","68.534","67.577","1,88M","0,40%"
"03.08.2010","67.997","68.517","68.561","67.942","1,90M","-0,76%"
"02.08.2010","68.517","67.524","68.754","67.524","1,77M","1,48%"
"30.07.2010","67.515","66.951","67.608","66.218","2,09M","0,84%"
"29.07.2010","66.954","66.796","67.428","66.596","2,16M","0,22%"
"28.07.2010","66.808","66.670","67.051","66.427","1,94M","0,20%"
"27.07.2010","66.674","66.449","67.102","66.293","1,60M","0,35%"
"26.07.2010","66.443","66.322","66.619","66.151","1,23M","0,18%"
"23.07.2010","66.323","65.748","66.323","65.427","1,54M","0,87%"
"22.07.2010","65.748","64.504","66.213","64.504","2,32M","1,97%"
"21.07.2010","64.477","64.468","65.136","64.209","1,82M","0,02%"
"20.07.2010","64.463","63.290","64.481","62.902","2,43M","1,84%"
"19.07.2010","63.297","62.351","63.300","62.351","1,28M","1,54%"
"16.07.2010","62.339","63.487","63.492","62.298","1,33M","-1,81%"
"15.07.2010","63.489","63.482","63.612","62.960","1,56M","0,02%"
"14.07.2010","63.479","63.686","63.688","63.015","1,45M","-0,32%"
"13.07.2010","63.686","62.964","63.777","62.964","1,58M","1,15%"
"12.07.2010","62.960","63.477","63.972","62.750","1,23M","-0,81%"
"08.07.2010","63.476","63.282","63.596","62.895","1,66M","0,30%"
"07.07.2010","63.284","62.067","63.313","62.004","1,73M","1,96%"
"06.07.2010","62.065","60.870","62.451","60.870","1,79M","1,97%"
"05.07.2010","60.865","61.436","61.667","60.796","759,93K","-0,92%"
"02.07.2010","61.430","61.236","61.812","60.764","1,14M","0,32%"
"01.07.2010","61.236","60.935","61.381","60.056","2,13M","0,49%"
"30.06.2010","60.936","61.972","62.645","60.936","1,96M","-1,68%"
"29.06.2010","61.978","64.216","64.216","61.670","2,20M","-3,50%"
"28.06.2010","64.225","64.825","65.105","64.225","943,30K","-0,92%"
"25.06.2010","64.824","63.937","64.869","63.806","1,26M","1,39%"
"24.06.2010","63.937","65.154","65.154","63.736","1,79M","-1,88%"
"23.06.2010","65.160","64.812","65.161","64.247","1,76M","0,54%"
"22.06.2010","64.811","64.834","65.831","64.690","1,93M","-0,03%"
"21.06.2010","64.829","64.442","65.517","64.442","1,62M","0,61%"
"18.06.2010","64.438","64.542","64.941","64.239","1,87M","-0,16%"
"17.06.2010","64.541","64.745","65.182","64.115","1,89M","-0,32%"
"16.06.2010","64.751","64.442","65.097","63.974","2,44M","0,48%"
"15.06.2010","64.442","63.534","64.554","63.534","1,27M","1,43%"
"14.06.2010","63.533","63.613","64.296","63.529","1,79M","-0,11%"
"11.06.2010","63.605","63.044","63.766","62.371","1,35M","0,88%"
"10.06.2010","63.049","61.484","63.146","61.484","1,72M","2,55%"
"09.06.2010","61.479","61.799","62.684","61.479","1,74M","-0,51%"
"08.06.2010","61.794","61.187","62.000","61.187","1,61M","1,00%"
"07.06.2010","61.183","61.675","62.119","61.099","1,63M","-0,80%"
"04.06.2010","61.676","62.940","62.940","61.422","1,69M","-2,01%"
"02.06.2010","62.943","61.836","63.198","61.814","1,88M","1,78%"
"01.06.2010","61.841","63.033","63.033","61.605","2,25M","-1,91%"
"31.05.2010","63.047","61.950","63.047","61.950","1,20M","1,77%"
"28.05.2010","61.947","62.080","62.247","61.305","2,08M","-0,23%"
"27.05.2010","62.092","60.191","62.262","60.189","2,39M","3,16%"
"26.05.2010","60.190","59.182","60.701","59.179","3,64M","1,70%"
"25.05.2010","59.184","59.912","59.912","57.876","2,48M","-1,22%"
"24.05.2010","59.915","60.255","60.850","59.815","1,79M","-0,57%"
"21.05.2010","60.259","58.192","60.303","57.997","2,56M","3,55%"
"20.05.2010","58.192","59.684","59.684","57.634","3,37M","-2,51%"
"19.05.2010","59.689","60.841","60.850","59.068","3,20M","-1,89%"
"18.05.2010","60.841","62.871","63.529","60.810","2,79M","-3,22%"
"17.05.2010","62.866","63.406","63.593","61.825","2,75M","-0,86%"
"14.05.2010","63.412","64.787","64.787","63.050","2,22M","-2,12%"
"13.05.2010","64.788","65.223","65.427","64.738","1,80M","-0,67%"
"12.05.2010","65.224","64.438","65.351","64.438","1,98M","1,24%"
"11.05.2010","64.425","65.449","65.733","64.425","2,40M","-1,57%"
"10.05.2010","65.453","62.872","66.083","62.872","2,38M","4,11%"
"07.05.2010","62.871","63.416","63.945","61.663","2,90M","-0,86%"
"06.05.2010","63.414","64.915","65.533","60.774","3,21M","-2,31%"
"05.05.2010","64.914","64.859","65.612","63.533","2,68M","0,07%"
"04.05.2010","64.869","67.116","67.116","64.588","2,82M","-3,35%"
"03.05.2010","67.119","67.534","67.969","66.723","1,78M","-0,61%"
"30.04.2010","67.530","67.975","67.975","67.243","2,12M","-0,66%"
"29.04.2010","67.978","66.661","68.012","66.661","1,61M","1,98%"
"28.04.2010","66.656","66.513","67.253","65.914","1,86M","0,22%"
"27.04.2010","66.511","68.868","68.868","66.499","2,06M","-3,43%"
"26.04.2010","68.872","69.509","69.810","68.813","1,18M","-0,92%"
"23.04.2010","69.509","69.388","69.709","68.832","1,37M","0,18%"
"22.04.2010","69.386","69.313","69.528","68.081","1,79M","0,10%"
"20.04.2010","69.318","69.101","69.702","69.101","1,75M","0,32%"
"19.04.2010","69.098","69.418","69.431","68.378","1,72M","-0,47%"
"16.04.2010","69.421","70.522","70.522","69.013","2,04M","-1,56%"
"15.04.2010","70.524","71.036","71.066","70.429","2,26M","-0,72%"
"14.04.2010","71.035","70.794","71.207","70.628","1,76M","0,34%"
"13.04.2010","70.792","70.618","71.053","70.169","1,63M","0,25%"
"12.04.2010","70.614","71.414","71.607","70.505","1,47M","-1,12%"
"09.04.2010","71.417","71.783","71.989","71.307","1,68M","-0,51%"
"08.04.2010","71.785","70.793","71.805","70.462","1,70M","1,40%"
"07.04.2010","70.793","71.092","71.257","70.531","1,72M","-0,43%"
"06.04.2010","71.096","71.290","71.711","70.823","1,70M","-0,27%"
"05.04.2010","71.290","71.148","71.645","71.148","1,32M","0,22%"
"01.04.2010","71.136","70.375","71.401","70.373","1,55M","1,09%"
"31.03.2010","70.372","69.960","70.392","69.573","1,68M","0,59%"
"30.03.2010","69.960","69.942","70.451","69.750","1,49M","0,03%"
"29.03.2010","69.939","68.681","69.943","68.681","1,53M","1,83%"
"26.03.2010","68.683","68.442","68.910","68.024","1,77M","0,35%"
"25.03.2010","68.442","68.916","69.572","68.377","1,48M","-0,68%"
"24.03.2010","68.913","69.382","69.677","68.744","1,60M","-0,68%"
"23.03.2010","69.387","69.049","69.613","68.913","1,61M","0,50%"
"22.03.2010","69.042","68.814","69.121","67.899","1,40M","0,31%"
"19.03.2010","68.829","69.701","69.998","68.773","1,96M","-1,25%"
"18.03.2010","69.697","69.726","70.128","68.972","1,66M","-0,04%"
"17.03.2010","69.723","69.945","70.424","69.376","1,37M","-0,31%"
"16.03.2010","69.942","69.023","69.949","69.022","1,30M","1,33%"
"15.03.2010","69.024","69.340","69.384","68.623","1,45M","-0,46%"
"12.03.2010","69.341","69.901","70.486","69.341","1,57M","-0,78%"
"11.03.2010","69.885","69.981","70.183","69.411","1,63M","-0,14%"
"10.03.2010","69.979","69.578","70.476","69.578","1,91M","0,58%"
"09.03.2010","69.576","68.573","70.144","68.255","2,46M","1,46%"
"08.03.2010","68.575","68.851","69.070","68.318","1,43M","-0,39%"
"05.03.2010","68.847","67.823","68.930","67.823","1,95M","1,52%"
"04.03.2010","67.815","67.643","68.198","66.924","1,40M","0,26%"
"03.03.2010","67.641","67.780","68.813","67.482","2,11M","-0,20%"
"02.03.2010","67.779","67.228","68.250","67.228","1,71M","0,82%"
"01.03.2010","67.228","66.511","67.397","66.511","1,36M","1,09%"
"26.02.2010","66.503","66.118","66.510","65.607","1,73M","0,58%"
"25.02.2010","66.121","65.765","66.325","64.429","1,79M","0,50%"
"24.02.2010","65.795","66.110","66.514","65.534","1,57M","-0,47%"
"23.02.2010","66.108","67.179","67.179","65.660","1,64M","-1,60%"
"22.02.2010","67.184","67.598","68.120","67.035","1,40M","-0,61%"
"19.02.2010","67.597","67.811","67.935","67.210","1,25M","-0,35%"
"18.02.2010","67.836","67.285","67.836","66.550","1,29M","0,82%"
"17.02.2010","67.285","65.863","67.542","65.863","1,04M","2,17%"
"12.02.2010","65.855","66.129","66.133","65.123","873,28K","-0,41%"
"11.02.2010","66.129","65.050","66.145","64.344","1,26M","1,66%"
"10.02.2010","65.051","64.721","65.170","64.320","891,04K","0,51%"
"09.02.2010","64.718","63.164","65.526","63.164","1,36M","2,48%"
"08.02.2010","63.153","62.760","63.923","62.728","1,88M","0,62%"
"05.02.2010","62.763","63.934","64.001","61.341","3,05M","-1,83%"
"04.02.2010","63.934","67.100","67.100","63.750","2,26M","-4,73%"
"03.02.2010","67.109","67.163","67.347","66.774","1,76M","-0,08%"
"02.02.2010","67.163","66.589","67.321","66.539","1,59M","0,89%"
"01.02.2010","66.572","65.402","66.763","65.362","1,49M","1,79%"
"29.01.2010","65.402","65.591","66.576","65.140","1,82M","-0,28%"
"28.01.2010","65.588","65.071","66.049","64.541","1,65M","0,80%"
"27.01.2010","65.070","65.527","65.663","64.553","1,81M","-0,69%"
"26.01.2010","65.524","66.213","66.213","64.719","1,99M","-1,05%"
"22.01.2010","66.220","66.264","66.660","65.445","1,30M","-0,08%"
"21.01.2010","66.270","68.200","68.458","65.996","2,26M","-2,83%"
"20.01.2010","68.200","69.901","69.901","67.546","1,99M","-2,44%"
"19.01.2010","69.909","69.396","70.036","68.867","1,32M","0,73%"
"18.01.2010","69.401","68.983","69.748","68.983","1,14M","0,61%"
"15.01.2010","68.978","69.780","69.788","68.695","1,65M","-1,18%"
"14.01.2010","69.801","70.377","70.508","69.661","1,83M","-0,83%"
"13.01.2010","70.385","70.081","70.626","69.535","1,82M","0,44%"
"12.01.2010","70.076","70.429","70.429","69.284","1,63M","-0,51%"
"11.01.2010","70.433","70.267","71.068","70.158","1,57M","0,24%"
"08.01.2010","70.263","70.455","70.766","70.158","1,63M","-0,27%"
"07.01.2010","70.451","70.723","70.723","70.045","1,55M","-0,39%"
"06.01.2010","70.729","70.237","70.937","70.016","2,24M","0,70%"
"05.01.2010","70.240","70.046","70.595","69.928","1,98M","0,28%"
"04.01.2010","70.045","68.587","70.081","68.587","1,66M","2,12%"
"30.12.2009","68.588","68.277","68.588","67.749","1,18M","0,43%"
"29.12.2009","68.296","67.902","68.309","67.902","669,25K","0,58%"
"28.12.2009","67.902","67.591","68.277","67.591","556,35K","0,46%"
"23.12.2009","67.589","67.418","67.810","66.943","904,33K","0,25%"
"22.12.2009","67.418","65.940","67.421","65.940","1,27M","2,26%"
"21.12.2009","65.925","66.806","67.671","65.925","1,41M","-1,30%"
"18.12.2009","66.794","67.068","67.281","66.322","1,08M","-0,41%"
"17.12.2009","67.068","68.619","68.619","66.792","1,34M","-2,27%"
"16.12.2009","68.622","69.310","69.622","68.466","1,71M","-0,99%"
"15.12.2009","69.311","69.345","69.515","68.822","1,28M","-0,06%"
"14.12.2009","69.349","69.273","69.785","69.193","1,29M","0,12%"
"11.12.2009","69.267","68.750","69.502","68.750","1,49M","0,78%"
"10.12.2009","68.728","68.021","68.912","68.021","1,47M","1,05%"
"09.12.2009","68.012","67.736","68.272","67.484","1,14M","0,42%"
"08.12.2009","67.729","68.511","68.511","67.470","1,55M","-1,14%"
"07.12.2009","68.512","67.611","68.866","67.611","1,19M","1,34%"
"04.12.2009","67.604","68.316","69.361","67.328","1,41M","-1,04%"
"03.12.2009","68.315","68.622","69.336","68.308","1,22M","-0,44%"
"02.12.2009","68.615","68.412","69.139","68.412","1,36M","0,30%"
"01.12.2009","68.408","67.051","68.757","67.051","2,33M","2,03%"
"30.11.2009","67.044","67.082","67.545","66.876","2,22M","-0,06%"
"27.11.2009","67.082","66.371","67.086","65.737","1,17M","1,04%"
"26.11.2009","66.392","67.911","67.911","66.236","825,67K","-2,25%"
"25.11.2009","67.917","67.319","67.997","67.241","1,39M","0,89%"
"24.11.2009","67.317","66.812","67.317","65.969","1,35M","0,76%"
"23.11.2009","66.809","66.335","67.365","66.335","1,58M","0,73%"
"19.11.2009","66.327","66.514","66.564","65.547","1,47M","-0,28%"
"18.11.2009","66.516","67.430","68.060","66.494","1,59M","-1,32%"
"17.11.2009","67.406","66.632","67.409","66.232","1,73M","1,17%"
"16.11.2009","66.627","65.326","66.896","65.326","1,76M","1,99%"
"13.11.2009","65.326","64.452","65.788","64.229","1,86M","1,36%"
"12.11.2009","64.448","66.427","66.614","64.319","1,91M","-2,99%"
"11.11.2009","66.431","66.303","67.170","66.028","1,81M","0,19%"
"10.11.2009","66.303","66.214","66.709","65.706","1,65M","0,13%"
"09.11.2009","66.214","64.475","66.236","64.475","1,60M","2,71%"
"06.11.2009","64.466","64.820","65.094","63.587","1,66M","-0,54%"
"05.11.2009","64.816","63.907","64.830","63.700","1,58M","1,41%"
"04.11.2009","63.913","62.650","64.142","62.650","1,89M","2,03%"
"03.11.2009","62.643","61.539","63.237","60.724","1,90M","1,78%"
"30.10.2009","61.546","63.721","64.226","60.913","2,00M","-3,41%"
"29.10.2009","63.721","60.167","63.907","60.167","1,75M","5,91%"
"28.10.2009","60.162","63.161","63.173","60.146","2,24M","-4,75%"
"27.10.2009","63.161","65.090","65.498","63.161","1,50M","-2,96%"
"26.10.2009","65.086","65.056","65.901","64.501","1,38M","0,04%"
"23.10.2009","65.059","66.144","66.982","64.988","1,39M","-1,63%"
"22.10.2009","66.135","65.490","66.502","65.454","1,27M","0,99%"
"21.10.2009","65.486","65.302","67.157","65.221","1,79M","0,28%"
"20.10.2009","65.303","67.231","67.231","64.076","2,65M","-2,88%"
"19.10.2009","67.239","66.200","67.530","66.194","1,40M","1,57%"
"16.10.2009","66.200","66.703","66.703","65.499","1,48M","-0,75%"
"15.10.2009","66.703","66.199","66.703","65.837","1,33M","0,76%"
"14.10.2009","66.201","64.653","66.393","64.653","2,10M","2,41%"
"13.10.2009","64.646","64.075","64.646","63.967","1,19M","0,90%"
"09.10.2009","64.071","63.772","64.177","63.493","1,15M","0,49%"
"08.10.2009","63.760","62.640","63.816","62.640","1,77M","1,79%"
"07.10.2009","62.638","62.666","63.015","62.104","1,41M","-0,05%"
"06.10.2009","62.671","62.378","63.291","62.002","1,67M","0,48%"
"05.10.2009","62.369","61.178","62.460","61.178","1,34M","1,96%"
"02.10.2009","61.172","60.453","61.333","59.678","1,74M","1,18%"
"01.10.2009","60.459","61.519","61.519","60.306","1,40M","-1,72%"
"30.09.2009","61.518","61.241","61.926","60.978","1,54M","0,46%"
"29.09.2009","61.235","61.316","61.599","60.750","1,18M","-0,13%"
"28.09.2009","61.317","60.357","61.317","60.357","955,74K","1,59%"
"25.09.2009","60.356","60.045","60.472","59.755","989,79K","0,52%"
"24.09.2009","60.046","60.496","60.978","59.600","1,31M","-0,74%"
"23.09.2009","60.496","61.489","61.630","60.478","1,52M","-1,62%"
"22.09.2009","61.493","60.938","62.017","60.938","1,59M","0,93%"
"21.09.2009","60.928","60.703","61.066","60.014","1,36M","0,37%"
"18.09.2009","60.703","60.236","60.710","60.158","1,29M","0,78%"
"17.09.2009","60.236","60.409","61.027","60.116","1,59M","-0,29%"
"16.09.2009","60.411","59.265","60.526","59.265","1,81M","1,94%"
"15.09.2009","59.264","58.868","59.401","58.691","1,13M","0,67%"
"14.09.2009","58.868","58.363","58.868","57.753","990,51K","0,86%"
"11.09.2009","58.366","58.537","58.834","58.145","1,12M","-0,29%"
"10.09.2009","58.536","57.908","58.538","57.615","1,40M","1,08%"
"09.09.2009","57.910","57.844","58.089","57.534","1,36M","0,10%"
"08.09.2009","57.855","56.655","57.855","56.655","1,37M","2,12%"
"04.09.2009","56.652","55.707","56.729","55.656","1,20M","1,70%"
"03.09.2009","55.707","55.389","55.888","55.339","1,27M","0,58%"
"02.09.2009","55.386","55.813","55.948","55.386","1,64M","-0,77%"
"01.09.2009","55.815","56.489","57.002","55.764","1,44M","-1,19%"
"31.08.2009","56.489","57.698","57.698","56.170","1,50M","-2,10%"
"28.08.2009","57.701","57.704","58.136","57.344","1,18M","-0,01%"
"27.08.2009","57.704","57.769","57.878","56.845","1,35M","-0,11%"
"26.08.2009","57.766","57.425","57.791","57.106","1,24M","0,60%"
"25.08.2009","57.421","57.778","58.311","57.401","1,25M","-0,61%"
"24.08.2009","57.775","57.731","58.634","57.698","1,43M","0,08%"
"21.08.2009","57.729","56.836","57.782","56.836","1,24M","1,58%"
"20.08.2009","56.831","56.173","56.897","56.143","1,07M","1,20%"
"19.08.2009","56.156","55.748","56.212","54.918","1,28M","0,73%"
"18.08.2009","55.749","55.219","55.891","55.216","1,13M","0,96%"
"17.08.2009","55.218","56.636","56.636","54.881","1,40M","-2,51%"
"14.08.2009","56.638","57.048","57.190","55.979","1,50M","-0,72%"
"13.08.2009","57.048","56.588","57.367","56.533","1,51M","0,81%"
"12.08.2009","56.588","55.761","56.696","55.714","1,66M","1,48%"
"11.08.2009","55.761","56.816","56.816","55.568","1,41M","-1,88%"
"10.08.2009","56.830","56.329","56.830","56.151","1,19M","0,89%"
"07.08.2009","56.330","55.758","56.644","55.758","1,26M","1,03%"
"06.08.2009","55.755","56.385","56.780","55.361","1,33M","-1,12%"
"05.08.2009","56.384","56.041","56.586","55.407","1,24M","0,62%"
"04.08.2009","56.038","55.998","56.656","55.727","1,51M","0,07%"
"03.08.2009","55.998","54.766","56.200","54.766","1,26M","2,25%"
"31.07.2009","54.766","54.474","54.980","54.206","1,23M","0,53%"
"30.07.2009","54.478","53.735","55.083","53.735","1,25M","1,38%"
"29.07.2009","53.735","54.470","54.470","53.256","1,23M","-1,35%"
"28.07.2009","54.472","54.547","54.547","53.779","1,30M","-0,14%"
"27.07.2009","54.549","54.458","54.886","53.943","1,11M","0,17%"
"24.07.2009","54.457","54.249","54.600","54.037","1,13M","0,38%"
"23.07.2009","54.249","53.074","54.629","53.065","2,06M","2,22%"
"22.07.2009","53.073","53.232","53.664","52.543","1,36M","-0,30%"
"21.07.2009","53.234","53.155","53.716","52.520","1,40M","0,15%"
"20.07.2009","53.155","52.073","53.262","52.073","1,50M","2,08%"
"17.07.2009","52.072","51.918","52.352","51.736","1,23M","0,30%"
"16.07.2009","51.918","51.292","52.338","50.703","1,55M","1,21%"
"15.07.2009","51.297","48.876","51.488","48.876","1,89M","4,96%"
"14.07.2009","48.873","49.186","49.647","48.573","1,43M","-0,64%"
"13.07.2009","49.187","49.221","49.644","48.262","1,33M","-0,07%"
"10.07.2009","49.221","49.175","49.326","48.714","1,04M","0,09%"
"08.07.2009","49.178","49.460","49.846","48.456","1,55M","-0,56%"
"07.07.2009","49.457","50.619","50.621","49.400","1,64M","-2,30%"
"06.07.2009","50.622","50.932","50.932","49.691","1,38M","-0,61%"
"03.07.2009","50.935","51.026","51.167","50.915","487,81K","-0,18%"
"02.07.2009","51.025","51.538","51.538","50.608","1,01M","-1,01%"
"01.07.2009","51.544","51.464","52.383","51.464","1,37M","0,15%"
"30.06.2009","51.465","52.143","52.435","51.102","1,32M","-1,29%"
"29.06.2009","52.138","51.488","52.275","51.488","1,05M","1,27%"
"26.06.2009","51.486","51.517","51.935","51.341","1,22M","-0,06%"
"25.06.2009","51.515","49.668","51.515","49.327","1,59M","3,71%"
"24.06.2009","49.672","49.819","50.758","49.520","1,37M","-0,28%"
"23.06.2009","49.814","49.496","49.902","49.130","1,40M","0,64%"
"22.06.2009","49.495","51.367","51.367","49.411","1,60M","-3,66%"
"19.06.2009","51.374","50.908","51.665","50.908","1,23M","0,92%"
"18.06.2009","50.903","51.050","51.275","50.510","1,16M","-0,28%"
"17.06.2009","51.046","51.197","51.197","50.265","1,64M","-0,31%"
"16.06.2009","51.206","52.035","52.494","51.166","1,33M","-1,59%"
"15.06.2009","52.034","53.558","53.558","51.252","1,66M","-2,85%"
"12.06.2009","53.558","53.411","53.936","53.143","1,42M","0,28%"
"10.06.2009","53.411","53.159","54.048","52.819","1,44M","0,48%"
"09.06.2009","53.157","53.633","54.102","52.845","1,23M","-0,88%"
"08.06.2009","53.630","53.340","53.905","52.483","1,18M","0,54%"
"05.06.2009","53.341","53.474","54.627","53.050","1,44M","-0,23%"
"04.06.2009","53.464","52.094","53.464","51.745","1,40M","2,64%"
"03.06.2009","52.087","53.999","54.001","51.643","2,04M","-3,54%"
"02.06.2009","54.000","54.486","54.955","53.850","1,92M","-0,89%"
"01.06.2009","54.486","53.202","54.857","53.202","1,80M","2,42%"
"29.05.2009","53.198","53.047","53.806","52.432","2,84M","0,30%"
"28.05.2009","53.041","51.795","53.041","51.795","1,52M","2,41%"
"27.05.2009","51.792","51.840","53.092","51.637","1,73M","-0,09%"
"26.05.2009","51.841","50.817","51.934","50.074","1,46M","2,02%"
"25.05.2009","50.816","50.558","50.969","50.558","490,96K","0,49%"
"22.05.2009","50.568","50.089","50.893","49.989","1,31M","0,96%"
"21.05.2009","50.087","51.244","51.244","49.565","1,68M","-2,26%"
"20.05.2009","51.245","51.349","52.640","51.143","2,06M","-0,20%"
"19.05.2009","51.347","51.465","52.145","50.987","2,00M","-0,23%"
"18.05.2009","51.463","49.012","51.490","49.012","1,73M","5,01%"
"15.05.2009","49.007","49.447","49.552","48.796","1,51M","-0,89%"
"14.05.2009","49.446","48.671","49.461","48.284","1,42M","1,58%"
"13.05.2009","48.679","50.317","50.317","48.430","1,71M","-3,27%"
"12.05.2009","50.326","50.980","51.565","49.808","1,85M","-1,28%"
"11.05.2009","50.976","51.389","51.389","50.060","1,29M","-0,82%"
"08.05.2009","51.396","50.066","51.396","50.051","1,69M","2,67%"
"07.05.2009","50.058","51.499","52.079","49.743","2,03M","-2,80%"
"06.05.2009","51.499","50.675","52.096","50.672","2,47M","1,64%"
"05.05.2009","50.670","50.404","50.909","50.013","1,95M","0,53%"
"04.05.2009","50.405","47.290","50.405","47.290","2,50M","6,59%"
"30.04.2009","47.290","47.235","48.126","47.235","2,14M","0,13%"
"29.04.2009","47.227","45.825","47.410","45.825","2,05M","3,07%"
"28.04.2009","45.821","45.819","46.138","44.966","1,79M","0,00%"
"27.04.2009","45.820","46.772","46.772","45.662","1,69M","-2,04%"
"24.04.2009","46.772","45.801","46.946","45.801","1,53M","2,12%"
"23.04.2009","45.801","44.888","45.804","44.888","1,24M","2,03%"
"22.04.2009","44.888","44.434","45.369","44.434","1,36M","1,02%"
"20.04.2009","44.433","45.778","45.778","44.275","1,27M","-2,94%"
"17.04.2009","45.778","46.018","46.187","45.723","1,47M","-0,54%"
"16.04.2009","46.025","45.277","46.211","45.277","1,77M","1,66%"
"15.04.2009","45.273","45.420","45.453","44.811","1,76M","-0,32%"
"14.04.2009","45.418","45.989","46.591","45.284","2,13M","-1,25%"
"13.04.2009","45.992","45.536","46.179","45.226","1,55M","1,00%"
"09.04.2009","45.539","44.183","45.702","44.183","1,92M","3,07%"
"08.04.2009","44.182","43.828","44.390","43.706","1,78M","0,82%"
"07.04.2009","43.825","44.163","44.471","43.593","1,71M","-0,78%"
"06.04.2009","44.167","44.385","44.385","43.429","1,47M","-0,50%"
"03.04.2009","44.391","43.738","44.610","43.520","1,88M","1,50%"
"02.04.2009","43.736","41.977","44.286","41.977","2,36M","4,19%"
"01.04.2009","41.976","40.918","42.005","40.256","1,67M","2,57%"
"31.03.2009","40.926","40.661","41.610","40.661","1,59M","0,67%"
"30.03.2009","40.653","41.909","41.909","40.351","1,51M","-2,99%"
"27.03.2009","41.907","42.589","42.589","41.586","1,34M","-1,60%"
"26.03.2009","42.589","41.801","42.680","41.801","1,64M","1,89%"
